title,url,stars,name,reviewUrl,text
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,"anak di ruang tresia 12b .
untuk pelayanan nya cukup baik
penjelasan nya cukup baik"
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,"Pelayanan dari satpam bgs, pendftran bgs, dokter dan perawat jg bgs ,baik, sabar dan ontem sekali pencetbel"
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,2,,,"Antrian laboratoriumnya cepat, hanya petugasnya yang laki-laki kurang sopan dan tidak ramah. Semoga lebih baik lagi"
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,1,,,dibagian pendaftaran salah terus dalam memberi informasi rujukan maupun antrian dokter
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,Saya merasa perawatan dan pengobatan di RS Brayat dilayani dengan sepenuh hati dengan dokter dokter serta perawat yang sabar dan cepat respon dengan segala keluhan pasien .sangat ramah dan murah senyum..thks RS Brayat suskes selalu .. terimakasih Bu beti dan semua dokter dan perawat.RS Brayat.jaya terus 🙏🙏🙏
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,"pelayanan dan penanganan sangat baik, segala proses baik berobat maupun opname Terkhusus nya untuk Ruang Yosep
sangat whort it. Tuhan Yesus memberkati"
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,"Sepengalaman saya, baik dari pelayanan serta fasilitas yang kami dapati sudah menemuhi syarat yang ada,

Terimakasih dan sukses untuk seluruh  stackholder RS Brayat"
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,ruang teresia 112d sangat ramah sekali
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,Pelayanan cepat dan ramah
RS Brayat Minulya,https://www.google.com/maps/search/?api=1&query=RS%20Brayat%20Minulya&query_place_id=ChIJyazc9scXei4RSMD_Pq1tPyY,5,,,"Pelayanannya sangat baik, Perawat dokter melayani dengan baik.
Ruang Kamar Maria B 314 nyaman, aman bersih, makan minum pun juga baik. Terimakasih Semoga Tuhan selalu Memberkati."
